"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LOC107985911",54.5365241698717,0.719378526796796,0.256728760520844,2.80209558655345,0.00507718279673978,0.013072711984576
"BMS1P23",33.5453617719527,1.15121995979861,0.333201985331614,3.45502130983065,0.000550249330168233,0.00170144872665781
"ZNF514",97.6660377183921,-0.958083040123347,0.198014538410623,-4.83844796353573,1.3085694533643e-06,5.96251077599952e-06
"LINC00342",147.598558504366,-0.742829436642418,0.165663911175876,-4.48395447970439,7.3272299530869e-06,3.05586695173754e-05
"GPAT2",171.246034771479,-0.796747782423839,0.160514326772583,-4.96371755994512,6.91564929061318e-07,3.27362531825953e-06
"TMEM127",876.064863277826,0.618969085584529,0.0815164389293548,7.59318112658173,3.12145735592234e-14,2.97313863694908e-13
"ITPRIPL1",185.62611357064,-0.873220865854222,0.148441891604319,-5.8825770570335,4.03927175693596e-09,2.46167454622059e-08
"NCAPH",631.921805893753,-1.0120870668304,0.103616101133009,-9.76766212744504,1.54987124817273e-22,2.51397207590646e-21
"ARID5A",99.251115916789,1.06658176236593,0.189208455479207,5.63707240072652,1.72965406149198e-08,9.86040943221976e-08
"KANSL3",962.179958186532,0.245515174674642,0.0767780733852702,3.19772512970798,0.00138516242601329,0.00398754186568458
"LMAN2L",268.17673481885,-0.615402775532748,0.129200187990475,-4.76317244660758,1.90572845111492e-06,8.53457565048258e-06
"CNNM4",285.58436888461,1.20581183553702,0.123095307018865,9.79575797599029,1.17413446876068e-22,1.92006145748967e-21
"ANKRD39",77.7741619997994,-0.507685739859024,0.219716302607595,-2.31064210454028,0.0208526315575878,0.0462334243724519
"ANKRD36",874.291199836469,0.369428182937762,0.0945094217351666,3.90890321996648,9.27160950351639e-05,0.000325572242523127
"ANKRD36B",393.731973602201,0.326914857253903,0.105853649171915,3.08836643621957,0.00201260139179526,0.00561788873629839
"ACTR1B",270.1723090397,0.455903173578161,0.11886906365263,3.8353391502304,0.000125391146866032,0.000431400125557994
"C2orf92",15.2391056026939,1.48001877249733,0.472976038818055,3.12916226410926,0.00175305471241942,0.0049509166231798
"TMEM131",2119.39710752084,0.364493000769837,0.0692087312610139,5.26657538909633,1.38992182932716e-07,7.14462432625813e-07
"COA5",119.431161569869,-0.932417107930857,0.184646025911254,-5.04975454158434,4.42378118598021e-07,2.14592088162986e-06
"MRPL30",652.796227265256,-0.575600210313795,0.0923260324831895,-6.23443025582843,4.53425281863084e-10,2.98654130279774e-09
"TXNDC9",234.051061158854,-0.631804296378938,0.127647614087099,-4.94959738101985,7.43671614190619e-07,3.50554699433145e-06
"EIF5B",1424.4885038042,-0.333914213014735,0.0757653083816276,-4.40721776426777,1.04706904514238e-05,4.27002291525477e-05
"LONRF2",35.1880199078398,-1.85900866922924,0.346689428737692,-5.36217292808135,8.22267640541968e-08,4.35826033829612e-07
"PDCL3",353.871539090102,-0.295914839504734,0.1063488769861,-2.78249143658949,0.00539432888464825,0.013814295982698
"NPAS2",372.330067419506,1.29923239843797,0.112839173589056,11.5140190867542,1.12128181762539e-30,2.73062427505772e-29
"RPL31",4044.20692731897,0.366258758753778,0.0866297352144718,4.22786422984002,2.35920073559757e-05,9.13322372850782e-05
"TBC1D8",1100.47165459734,0.59784530136541,0.0778973082594892,7.67478767525426,1.6569287220036e-14,1.61054544224525e-13
"TBC1D8-AS1",10.3644450499187,-1.47471992776034,0.606400498684723,-2.43192400230374,0.0150188582269453,0.0345688290860024
"CNOT11",716.678856479985,-0.404814147480161,0.0879338228973588,-4.60362274881057,4.15204287922176e-06,1.78917683730768e-05
"RNF149",725.900737934137,0.608142747673996,0.0847251054931468,7.1778340567919,7.08244484908196e-13,6.04321679097093e-12
"MAP4K4",3679.10012874104,0.234358179153783,0.0571589479949775,4.1001135845673,4.12947410525713e-05,0.000153248049528086
"IL1R1",168.55589237909,0.48091697571106,0.148850029142215,3.23088264397705,0.0012340859802187,0.0035864317770555
"SLC9A2",86.7106619804324,0.555357837795075,0.201600342989295,2.75474649279026,0.00587376268430235,0.0149317361170564
"MFSD9",205.851232584278,0.394174739772541,0.138635813058128,2.84323892273975,0.00446575796531498,0.0116045312606981
"LINC01935",1.48413601245298,4.37236099716409,1.73262176901186,2.52355192308227,0.0116175902561602,0.0275546978160389
"MRPS9",308.019707756359,-0.50193009417049,0.124469131049686,-4.03256686969341,5.51709089465082e-05,0.000200896130556683
"TGFBRAP1",498.302782422977,0.279805051968415,0.095671694063019,2.92463779081937,0.00344857366177105,0.00918515311244103
"C2orf49",390.318401922368,-0.573570594631133,0.114578032120157,-5.00593860810627,5.55904741679749e-07,2.66293443641966e-06
"FHL2",781.600234670403,1.05494606793698,0.0882350237342651,11.9560920742101,6.03351466176571e-33,1.60843147514319e-31
"NCK2",290.909580287534,0.482820946635208,0.128357599060073,3.76152989905367,0.000168877229231974,0.000569806505895787
"CCDC138",186.398606978752,-0.603713670538603,0.141502732423837,-4.26644532015344,1.9861214472387e-05,7.76902422415643e-05
"SEPTIN10",1650.02945100869,0.321299310203927,0.0648557308192573,4.95406197949318,7.26800390485361e-07,3.42960718432487e-06
"SOWAHC",533.449020829458,1.04163975213448,0.0959353207393469,10.8577293962938,1.83248952344172e-27,3.74838748035678e-26
"MALL",613.92914374349,0.761474791495465,0.091074719766119,8.36098967365414,6.21942909326181e-17,7.17084655724063e-16
"BUB1",1201.05984665392,-1.15819618832519,0.085607257603942,-13.5291822298937,1.05187250735949e-41,3.69508663842598e-40
"BCL2L11",676.35907041529,0.748799570642323,0.0960303339786848,7.79753167169583,6.31297963997348e-15,6.29586087946663e-14
"ANAPC1",1093.93045278321,-0.232842573161609,0.0767270015153578,-3.0346888131032,0.00240783985571118,0.00660552322115561
"ZC3H8",152.060455895043,-0.60697273451195,0.160282227373031,-3.78689979831213,0.00015253857662666,0.000517975822383463
"TTL",895.688165654762,-0.278379115947005,0.07690986409699,-3.61955022565044,0.00029511552780513,0.000957041016119533
"POLR1B",966.81387148547,-0.5168033324027,0.0787319282694936,-6.56408834080274,5.23521594307544e-11,3.78890869518725e-10
"CKAP2L",486.530030969009,-0.943765431456349,0.109153242966749,-8.64624271166957,5.32228488068631e-18,6.5469553470886e-17
"PSD4",203.714516249419,0.333518725172574,0.1340435601745,2.48813687683611,0.0128414299305943,0.0301204488844513
"PAX8",163.77931252903,0.751261047559528,0.155779167106263,4.82260280058541,1.41696959284165e-06,6.43528453442524e-06
"PAX8-AS1",553.147868265055,0.849147725612861,0.0922225626302377,9.2075919535817,3.33522857202939e-20,4.73261055878281e-19
"SLC35F5",670.726105557991,0.403849741647589,0.101665177492605,3.97235072625497,7.11668331201948e-05,0.00025491900211867
"ACTR3",2977.58880523086,0.377925278791862,0.0655287694700201,5.76731841370478,8.05427918110004e-09,4.74799362520784e-08
"LINC01191",16.2257153819074,1.53270503502577,0.474370224657548,3.23103128180576,0.0012334443994037,0.00358514540671841
"LOC100499194",10.2955654553225,1.67374733930288,0.636140365820848,2.63109752065984,0.00851096099679698,0.0208589729529822
"LOC107985939",130.747606730488,1.72151215415773,0.177119316904919,9.71950538337876,2.48988001089896e-22,3.97812867383106e-21
"CCDC93",968.82868695062,0.76410259332876,0.0748941229188187,10.2024373014823,1.93358190305312e-24,3.40949897014875e-23
"INSIG2",1507.34128130609,3.26513034871929,0.0917573587769704,35.5843977228646,2.44220983842285e-277,1.57182369636494e-274
"STEAP3",395.38948190458,0.299715608340021,0.105583568777762,2.8386576795001,0.00453037298560663,0.0117605663459546
"DBI",330.279382378232,-0.341614978527191,0.145843568624666,-2.34233831322621,0.0191633352274926,0.0429316837561717
"TMEM177",134.357058769693,-0.739525763736182,0.166856369377842,-4.43210988285107,9.33154380741326e-06,3.83497721672507e-05
"TMEM185B",362.553110079031,-0.615495932735364,0.106670865624034,-5.77004723018469,7.92493178984979e-09,4.67786425761163e-08
"RALB",784.18755902355,0.563332597763949,0.0836204672959833,6.73677887699401,1.61936330103635e-11,1.23237103243142e-10
"CLASP1",1718.97722299609,0.38575766902037,0.0657035114796861,5.87118801313438,4.3268322937085e-09,2.62691312510485e-08
"NIFK",355.914402569137,-0.284154207512915,0.109856614772863,-2.58659169591587,0.00969303758844867,0.023434160233624
"TSN",1230.63836367826,-0.605685451673994,0.0739415504347037,-8.1914085938577,2.58186461934278e-16,2.85271504017022e-15
"BIN1",453.780576986255,0.844212666273019,0.116159881476901,7.26767844060599,3.65718074856109e-13,3.19932302280677e-12
"MAP3K2",2177.67716567412,1.17158434933227,0.0712619444752199,16.4405329935905,9.8052783743011e-61,5.38722321900244e-59
"IWS1",499.332450921586,-0.45327407669132,0.0987823176044118,-4.58861553042846,4.46195345204115e-06,1.91267514650889e-05
"MYO7B",5.01690066956694,3.58940949597208,1.0897038039372,3.29393132611193,0.000987966329841321,0.00292350430707232
"LIMS2",65.9134640760987,0.943246636802206,0.223916779161346,4.21248751583077,2.52573678542464e-05,9.72778427230978e-05
"WDR33",1344.54303217202,0.313860051377311,0.0727764566784718,4.31265914420583,1.61302696905153e-05,6.40978147944381e-05
"POLR2D",929.023996847145,-0.726737963164338,0.0822595575489107,-8.83469331490419,1.00373245118217e-18,1.29572080965285e-17
"AMMECR1L",643.304316733951,0.491759107702739,0.0871912977699526,5.64000215939217,1.70048031745547e-08,9.7067962625483e-08
"SAP130",433.173930894009,-0.260921015721437,0.110132405075354,-2.3691575203766,0.0178286584103387,0.0402972849884252
"UGGT1",2233.32168355237,-0.160890326064083,0.0620710737552964,-2.59203387874943,0.00954103753883166,0.0231069799069057
"HS6ST1",456.886052182493,0.752415015248662,0.118771643796094,6.33497180977303,2.37384672341169e-10,1.61613493776358e-09
"FAR2P1",50.7693367640469,-0.895797885819108,0.280894518307318,-3.18908995169155,0.00142721459514643,0.00409747239431797
"SMPD4",924.383032212589,-0.253984259295955,0.086271548516452,-2.94400951024451,0.0032399004365315,0.00867294203308587
"CCDC115",219.112143300262,0.636727624759613,0.135624203782764,4.69479345869187,2.668762345323e-06,1.17761425624549e-05
"IMP4",533.060059216159,-0.378891232190342,0.103618001202825,-3.65661591414689,0.000255566872572071,0.000836076964168766
"PTPN18",201.614692138811,-0.39319781324102,0.13671716179512,-2.87599455751029,0.00402756656235848,0.0105664255379622
"FAM168B",1903.86157330025,0.347818518924188,0.0626449598185302,5.55221872488621,2.82066350486665e-08,1.57226034708326e-07
"PLEKHB2",2360.33560020221,0.390125817404607,0.0613409376208564,6.35995849649291,2.01808270243425e-10,1.38333466643468e-09
"C2orf27A",126.355039936031,-0.40398326082854,0.170365116662186,-2.37127921926407,0.0177266337693967,0.0400767365648348
"MGAT5",1192.37813655209,0.576418934012895,0.0718417494033638,8.02345347656451,1.02812936322708e-15,1.08477279008872e-14
"CCNT2-AS1",18.4814766411373,-1.2306459425863,0.461278254382544,-2.66790365878749,0.00763261410159018,0.0189198540199115
"RAB3GAP1",938.663331794161,0.194056453524367,0.0778132345331855,2.49387465626566,0.012635715596546,0.0296920368712159
"ZRANB3",209.001051575289,-0.697623874836943,0.138470646613259,-5.03806324227956,4.70266073163648e-07,2.26959424329997e-06
"R3HDM1",620.22738760509,-0.286185985021156,0.0863918533796762,-3.31265013801036,0.000924165078730941,0.00275188018569238
"MCM6",1263.97579377206,-1.32645911779117,0.0837602742918374,-15.8363750477885,1.74600202286446e-56,8.76454107354887e-55
"DARS1",1873.19952150129,0.700651537673455,0.0686523414052056,10.2057923055823,1.86790332766556e-24,3.30014567331971e-23
"DARS1-AS1",40.1610848907752,2.68028007180783,0.351968193808508,7.61512011300107,2.63446365963095e-14,2.52395904360496e-13
"CXCR4",138.48270715702,4.14624824996572,0.238596079950355,17.3776880610463,1.21764316645745e-67,7.78125797969136e-66
"SPOPL",1494.51818336768,0.701329977333888,0.0777887792086853,9.01582444753913,1.95395147895359e-19,2.65679440715462e-18
"ACVR2A",277.770356377333,0.4814876507732,0.117519906943205,4.09707311124653,4.18406787029807e-05,0.000155082449795643
"ORC4",679.228346498723,0.215315010005003,0.0846154314836668,2.5446305269573,0.0109393418411992,0.0261386740016244
"EPC2",674.981545388223,0.956384154400629,0.0875745036058879,10.9208058855195,9.16787041714659e-28,1.90338931782717e-26
"KIF5C",221.167689994882,-0.395349539669269,0.133007596179296,-2.97238316476551,0.00295497652353037,0.00798255612809786
"LYPD6",96.7930303274045,-1.24141728065515,0.200779732493097,-6.18298104714244,6.29022690076425e-10,4.0834358421712e-09
"MMADHC",1640.54446778538,0.545708380209947,0.0652742720528732,8.36023693635243,6.25924197238665e-17,7.21213552329795e-16
"RND3",354.591043406939,1.52585424391949,0.117611969872065,12.9736305375997,1.7265464927867e-38,5.50691935336444e-37
"NMI",135.065274901019,-0.817681188079431,0.171649126454037,-4.76367812042658,1.90095654525447e-06,8.51532137758657e-06
"RIF1",2356.05890975144,-0.421979039895814,0.0695940033851594,-6.06343965528787,1.33240787181975e-09,8.45352759189874e-09
"NEB",346.923934455562,0.952629113785722,0.133758600908975,7.12200267730073,1.06369990279175e-12,8.97842433171431e-12
"ARL5A",1196.97542674391,-0.459859011092617,0.0854841715361528,-5.37946385662912,7.47079910522453e-08,3.97729012334568e-07
"CACNB4",340.129743960993,2.01178717375007,0.123492500408259,16.2907639500312,1.14786371639864e-59,6.13817567751334e-58
"FMNL2",1002.6526128144,0.798194369545268,0.076219493953203,10.4723126348142,1.15779331879526e-25,2.15989579689539e-24
"PRPF40A",2876.28201506241,-0.330101208278693,0.0604659402874915,-5.45929173860844,4.78037706470985e-08,2.60027694183931e-07
"ARL6IP6",338.782463344811,-0.422539031539867,0.124008089809852,-3.40735053807996,0.000655968232436625,0.00200257555763856
"LINC01876",74.8422030988463,-1.48845423903,0.235083237573227,-6.33160515566898,2.42623725859704e-10,1.65117906484809e-09
"NR4A2",340.867102445902,0.844393403178396,0.126288265300116,6.6862380378078,2.28980466112384e-11,1.71151264197896e-10
"GPD2",1997.13152880773,-0.419613049371813,0.0750820943095744,-5.58872329322204,2.2874510710023e-08,1.28819236720414e-07
"GALNT5",652.902333560858,0.412993583498044,0.0847175740390658,4.87494582065819,1.08838322090294e-06,5.01630537695446e-06
"ACVR1C",55.41731208664,0.681651051655801,0.25641864218624,2.65835216130935,0.00785237934431978,0.0194138740792957
"ACVR1",340.819150554649,0.385147163478766,0.109494159790719,3.51751330130223,0.000435610518069034,0.00137111457725695
"PKP4",728.768058445699,-0.642082514068932,0.0856123507967471,-7.49988182888828,6.38753922337414e-14,5.93655721219316e-13
"LY75",4.31692255332101,2.90350496711965,1.14165270286686,2.54324713621622,0.0109827518276641,0.026238919619029
"LINC01806",96.7448210056301,-0.61205855490049,0.199992166871798,-3.06041263752515,0.00221032233767878,0.00611298631788048
"DPP4",99.7549524801011,1.52605961309142,0.198017722070167,7.70668199359787,1.29131040333798e-14,1.26402524598337e-13
"GCA",215.501167577514,-0.872420970132463,0.141793652616124,-6.15275052187531,7.61505455442545e-10,4.90460679504292e-09
"COBLL1",79.4292386733095,-1.32967397795582,0.226535913074199,-5.86959462590949,4.36861961530089e-09,2.64806236418894e-08
"NOSTRIN",104.025381466438,-0.707242054569529,0.190263161547791,-3.71717808542712,0.000201460439859406,0.000670951503734309
"SPC25",242.240144886486,-2.15389768706424,0.146026552839222,-14.7500413122518,3.07476435450327e-49,1.30542786826144e-47
"KLHL41",23.1514984773865,1.39077390109683,0.392533821602432,3.54306769138848,0.000395501169930443,0.00125503197452307
"PPIG",825.365869527334,-0.514412574772302,0.089314175877316,-5.75958485558789,8.43210619373097e-09,4.96422691006945e-08
"SSB",723.22108916103,-0.305511051599856,0.0863487892577478,-3.5381046361625,0.000403010318588981,0.00127728613283363
"UBR3",1774.23069179703,0.869409339817498,0.0674866265584715,12.8826907515406,5.63366290903113e-38,1.7748992881757e-36
"GAD1",98.8109276073224,0.751048991893577,0.19013423760051,3.95009863227054,7.81189947676934e-05,0.000278548160805026
"METTL8",440.599179115973,-0.428323769130727,0.101032196237317,-4.2394779593292,2.24040188544928e-05,8.70169776191721e-05
"CYBRD1",451.894933544155,-0.80506900638166,0.10122814770693,-7.95301528891401,1.82025870586809e-15,1.8884791098704e-14
"DYNC1I2",767.346520039585,0.384752418784211,0.0826028918401744,4.65785652551555,3.19518760617132e-06,1.39860276538288e-05
"SLC25A12",304.346397365021,-0.713831780942081,0.121633646322475,-5.86870329488907,4.39216621507873e-09,2.66054545754399e-08
"HAT1",647.906738205643,-0.98233450376754,0.0914467094718209,-10.7421525546553,6.4522191125486e-27,1.29051543426458e-25
"METAP1D",145.660788667236,-0.856858054181727,0.160585126830952,-5.33584940953929,9.50983056916633e-08,4.98332819677076e-07
"DLX2",25.5067999022361,0.868498226044621,0.380063583693645,2.28513928539043,0.022304661900438,0.0490006475811037
"ITGA6",4353.30809226425,1.12521766907486,0.059974578143392,18.7615770532742,1.55710308508012e-78,1.29311311964188e-76
"ITGA6-AS1",11.8733726169438,2.03818943581144,0.576788042582193,3.53368878225488,0.000409803312194333,0.00129676303583039
"PDK1",3141.38129692963,3.93866420095497,0.0738115530671703,53.3610801735968,0,0
"RAPGEF4",23.501918101324,3.68940334462636,0.509498762082393,7.2412410376568,4.44597426887983e-13,3.86124830358956e-12
"MAP3K20",909.188340747613,-0.378659241920586,0.0824530078790685,-4.5924248449002,4.38125311196586e-06,1.87942305000563e-05
"CDCA7",438.757297900006,-1.79654079209938,0.110327962986202,-16.2836396455906,1.28965113132929e-59,6.85569411141155e-58
"SP3",2544.64442209782,0.300154478665069,0.0620371797840565,4.83829986646505,1.30954466654781e-06,5.96544601513098e-06
"OLA1",2950.68084997844,0.517212044613981,0.0607864787979355,8.50866927714765,1.75940893753302e-17,2.09975552736971e-16
"H3P6",136.491997953944,-0.892577081089744,0.168754689892627,-5.28919866853869,1.22853395358228e-07,6.35277198780667e-07
"ATF2",984.247552396193,0.261396477701266,0.0762258259416309,3.42923772189005,0.000605279124447964,0.00186011853712087
"ATP5MC3",1355.66134596946,-0.370756517642764,0.073059823982298,-5.07469765780706,3.88112609526469e-07,1.89646890896868e-06
"LNPK",1270.95464130914,1.04639720804012,0.073775932876429,14.1834493613626,1.16001575777088e-45,4.59442724632728e-44
"HOXD11",2.71487476546649,-3.45747132809824,1.49464111698471,-2.31324515886018,0.0207091639944233,0.0459492544131374
"HNRNPA3",3432.86633740346,-0.931735937765146,0.0691069797709743,-13.482515671398,1.98230797106944e-41,6.89636524066454e-40
"LOC100130691",43.2180659866064,-1.23505011775132,0.294344483999955,-4.1959343044849,2.71749013707212e-05,0.000103908104731968
"AGPS",1327.63519166554,-0.423450562921843,0.0744331809119512,-5.68900264282341,1.27783491568047e-08,7.3996989124286e-08
"PDE11A",28.7312008654695,-1.209977209147,0.354438558829638,-3.41378548976829,0.000640669966036844,0.00196018904209677
"RBM45",103.629647456237,-1.16547867015486,0.196322948828799,-5.9365381230658,2.9110325021006e-09,1.79533595894439e-08
"CHROMR",203.873915456604,-1.33975618384858,0.154462472487011,-8.67366786428492,4.18419582471015e-18,5.18949710647636e-17
"FKBP7",32.973893625714,-1.30530190671328,0.345701099388304,-3.77581069028398,0.000159488090348443,0.000539946435500523
"TTN",1112.1376785356,0.568125796766325,0.10398988508075,5.46327939804111,4.67418037787071e-08,2.54635443136663e-07
"SESTD1",423.797660852866,0.289518250013083,0.0992921128441255,2.91582323832292,0.00354751421678141,0.00943055815026078
"ZNF385B",219.729894205688,-0.365473099208555,0.134603174783726,-2.71518929472341,0.00662378978006493,0.0166458395797727
"CWC22",557.39788009715,0.210102239447851,0.090712028986032,2.3161452984389,0.020550336714944,0.0456305591350425
"UBE2E3",519.392082211342,-0.371969338174924,0.0936018874922068,-3.97395125398399,7.06900366112478e-05,0.000253311821390196
"ITPRID2",19944.5917537402,0.351828005790303,0.0554495717898202,6.34500852637593,2.2241312796943e-10,1.51879764271963e-09
"PDE1A",47.6617072539049,0.708312979541898,0.266759317637363,2.6552511298023,0.00792493860831439,0.0195852055211785
"FRZB",54.2719431217934,2.72832444642895,0.300311283512247,9.0849881313823,1.03709996935903e-19,1.43324988863643e-18
"NCKAP1",3427.80571462592,0.480754029832809,0.0610015534075712,7.88101290832276,3.24737754893382e-15,3.30253898472553e-14
"DUSP19",33.8717830314383,-2.00199822996767,0.362550447164103,-5.52198527302188,3.35190590156453e-08,1.85290479300903e-07
"NUP35",276.836422867595,-0.793639046065796,0.125261152631769,-6.33587532440213,2.35997569963622e-10,1.60729864259805e-09
"ZNF804A",49.3113019692245,1.03796893983083,0.26395687447807,3.93234289458546,8.41219566002397e-05,0.000298241546309841
"ZC3H15",988.306555229559,-0.197949431452154,0.0805462320855042,-2.45758772728214,0.0139873643546458,0.0325372780476407
"ITGAV",1482.24469407337,0.406316221694459,0.0817453490616255,4.97051179496644,6.67763988765773e-07,3.16594970837885e-06
"FAM171B",471.577646194021,-0.246757063129176,0.102722835990681,-2.4021636547453,0.0162984150367824,0.0371319516280474
"CALCRL",32.2773731164113,-1.59502956881715,0.355730570205643,-4.48381360054348,7.33207161681725e-06,3.05717868132031e-05
"TFPI",499.364211486049,0.574818378613169,0.0934564691440429,6.15065370945281,7.71642333545008e-10,4.96811950439964e-09
"COL5A2",30.582587264567,-1.05228703755033,0.341817548829319,-3.07850501284757,0.00208042029614164,0.00578836716948718
"WDR75",1022.94032414263,-0.211243824920808,0.0752555290896149,-2.80702065982763,0.00500020347133698,0.0128873951311447
"ASNSD1",460.207742167898,0.239086419222219,0.100126081542208,2.38785354964114,0.0169470935078896,0.0384881628362543
"OSGEPL1",101.749364432322,-0.808299574397009,0.191746532940096,-4.21545861613847,2.49271101648584e-05,9.61702959282625e-05
"ORMDL1",397.544050391805,-0.32279468661167,0.103956734378889,-3.1050868280951,0.00190223175018612,0.00533044913234396
"PMS1",559.836129965336,-0.422784870227529,0.093329763995023,-4.53001113610525,5.89805775659605e-06,2.49328873637385e-05
"MSTN",19.6475721144466,2.39996627419982,0.470237768609651,5.10372929272734,3.33024568206747e-07,1.64018467987258e-06
"HIBCH",277.161831363918,-0.712953333282431,0.132057835521762,-5.39879614462515,6.70895526050867e-08,3.59292965080614e-07
"INPP1",302.399675888951,0.97612023644936,0.122119623305859,7.99314811186887,1.31535946223786e-15,1.37814493424352e-14
"NEMP2",274.501705006311,0.697802924049772,0.132927405798146,5.24950381646209,1.52509440266253e-07,7.80344299556545e-07
"NAB1",1209.47314223707,0.75304405561855,0.0840680636567273,8.95755204608295,3.31966041529608e-19,4.42482251065463e-18
"GLS",1836.72111764469,1.0816250969121,0.079629332146825,13.5832496361735,5.03423438109141e-42,1.79292367157408e-40
"STAT1",1538.41495016544,-1.09463147151214,0.0676236594728715,-16.1871078856842,6.21833661700449e-59,3.24813461376921e-57
"NABP1-OT1",78.4368764037139,1.16097627601181,0.212439698921226,5.46496856240749,4.62988849916881e-08,2.52298822629335e-07
"SLC39A10",1814.56109307525,-1.13191695216244,0.0767403629676545,-14.7499556737767,3.07866846463077e-49,1.30542786826144e-47
"HECW2",62.9636990227554,-1.29962741405014,0.246017723803878,-5.28265766366569,1.27323177849864e-07,6.5707072967709e-07
"CCDC150",196.817049459287,-0.387676667371166,0.137300548419983,-2.82356240985519,0.00474931784482324,0.0122864566295664
"GTF3C3",660.316244569119,-0.256001761981259,0.0865007034273333,-2.95953387473107,0.00308104826883226,0.00828833719251026
"PGAP1",433.643989237184,0.483432403106509,0.118594916533533,4.07633326315313,4.57514347478009e-05,0.000168365653581809
"ANKRD44",88.7035517241221,-0.89151001821294,0.214144652129795,-4.16312062592433,3.1392741415699e-05,0.000118725832749698
"SF3B1",6631.83871499949,0.228811132398017,0.0549505129706643,4.1639489793329,3.12790039053954e-05,0.000118320514143394
"HSPD1",9783.38766105583,-0.233964901813878,0.066258245520416,-3.53110620385786,0.000413825553838632,0.00130857173288752
"HSPE1",864.493167036975,-1.10964901034258,0.0915542907301696,-12.1201202203942,8.26378319455901e-34,2.27361277784959e-32
"MARS2",144.303481664681,-0.838348084733355,0.164929050087437,-5.08308320631753,3.7135692375968e-07,1.81952776592528e-06
"SATB2",523.646349821208,0.799051886617775,0.0981678424059415,8.13965008330888,3.96421918277604e-16,4.3270256749126e-15
"FTCDNL1",27.6348879757905,-1.3900582776244,0.376474287690656,-3.69230601683639,0.000222229834515856,0.00073550116580537
"C2orf69",480.656885329352,-1.46639202262082,0.104436404033667,-14.041004534665,8.74640009797729e-45,3.35359310990742e-43
"SPATS2L",1418.86223273973,0.314915415074855,0.0809735357202774,3.8891152803643,0.000100610321753625,0.000351307616415827
"SGO2",655.918957297813,-0.99991891723277,0.0941439631902745,-10.6211687223304,2.37567909537533e-26,4.6585541869161e-25
"LINC01792",4.98256365434585,2.13148632894036,0.92250605609111,2.31053911772894,0.0208583254557181,0.0462346719603315
"BZW1",4907.97333874777,0.705080340055018,0.0593301433138173,11.8840154544311,1.43313767152867e-32,3.7703027706012e-31
"CLK1",1253.41540710323,0.930791574473589,0.0801445744491959,11.6139062546726,3.50241553274792e-31,8.7298797117082e-30
"PPIL3",477.034036413395,0.752098581221941,0.105822534806066,7.10716845519019,1.18447831719836e-12,9.93737604945607e-12
"NIF3L1",413.962177847318,-0.275410844172098,0.103537811790532,-2.66000255760942,0.00781400581267761,0.0193269556341289
"ORC2",660.963368923892,-0.309063769618991,0.0910708017742482,-3.39366474872064,0.000689640624281607,0.00209543309562955
"FAM126B",661.285593536078,1.03066994336257,0.094947207385807,10.8551896547579,1.88415259121851e-27,3.84969544743183e-26
"NDUFB3",256.369037145063,-0.816827236357479,0.130426750133585,-6.26272781864821,3.78300600598406e-10,2.51655781594089e-09
"CFLAR",764.168461572037,0.328526428331622,0.0882981931642782,3.72064723589984,0.000198712849169744,0.000662658078254617
"CASP10",61.5485144802854,-0.673204227415423,0.250241602110207,-2.6902170611861,0.00714055572197822,0.0178301170383497
"CASP8",383.833776745055,-0.535509330306215,0.104802627127578,-5.1096937642062,3.22681407407255e-07,1.59316209394141e-06
"FLACC1",24.8462924129105,0.881248918056753,0.366541712405755,2.40422546256135,0.0162067742990974,0.0369371796691583
"TRAK2",705.5603600673,-0.252988767606635,0.0828626520218173,-3.05310971147804,0.00226483119046949,0.00625030978307054
"STRADB",185.811102585025,-0.44187829636957,0.147835257794835,-2.98899127962292,0.00279900120135907,0.00760337664300448
"TMEM237",350.763406566343,-0.991638843965259,0.114041585933227,-8.6954143600377,3.45566367073283e-18,4.3096550180122e-17
"MPP4",12.1147700368999,1.46253763741072,0.590039062405873,2.47871324221697,0.0131857266659441,0.030831708868169
"ALS2",848.528372466797,0.695704487908967,0.0776176735743297,8.9632226253565,3.15325079889373e-19,4.21861415344202e-18
"SUMO1",1094.86989150331,-0.493206947346943,0.079439021990591,-6.20862310471747,5.34508429014272e-10,3.49886538295176e-09
"NOP58",881.210468263985,-0.462404290980318,0.0802244315431185,-5.76388367092122,8.22000830726352e-09,4.84252271020581e-08
"BMPR2",1082.94357241382,0.555012367873701,0.0824933504607119,6.72796491806973,1.72052388191344e-11,1.30549730004051e-10
"FAM117B",391.159956243435,1.07399065831538,0.10782369451232,9.96061824048027,2.26648852730032e-23,3.8496126060772e-22
"WDR12",865.047547357338,-0.302830993075834,0.0771658878462534,-3.92441532817194,8.69406307129437e-05,0.000307267524235724
"NBEAL1",1337.36493499321,0.841674952890243,0.0837561774685827,10.0491089532585,9.27018172688769e-24,1.59558686628694e-22
"ABI2",1049.33899410107,-0.678276392035847,0.0825886482115674,-8.21270727543943,2.1625630269432e-16,2.40268485256124e-15
"RAPH1",687.524236226977,0.516165069851089,0.0948094386447826,5.44423716909639,5.20278619165027e-08,2.81813675863329e-07
"INO80D",2071.26082440249,1.76864573195344,0.0817419369949164,21.6369442292936,8.06757988991034e-104,1.03110537018492e-101
